0.01	0.01	1.45
0.02	0.01	1.56
0.03	0.01	1.70
0.04	0.01	1.84
0.05	0.01	1.96
0.06	0.01	2.05
0.07	0.01	2.15
0.08	0.01	2.23
0.09	0.02	2.32
0.10	0.02	2.39
0.11	0.02	2.46
0.12	0.02	2.53
0.13	0.02	2.60
0.14	0.02	2.67
0.15	0.02	2.74
0.16	0.02	2.83
0.17	0.02	2.88
0.18	0.02	2.98
0.19	0.02	3.10
0.20	0.02	3.17
0.21	0.03	3.25
0.22	0.03	3.36
0.23	0.03	3.44
0.24	0.03	3.51
0.25	0.03	3.58
0.26	0.03	3.67
0.27	0.03	3.74
0.28	0.03	3.72
0.29	0.03	3.62
0.30	0.03	3.58
0.31	0.03	3.63
0.32	0.03	3.66
0.33	0.04	3.74
0.34	0.04	3.84
0.35	0.04	3.83
0.36	0.04	3.82
0.37	0.04	3.81
0.38	0.04	3.80
0.39	0.04	3.83
0.40	0.04	3.90
0.41	0.04	3.96
0.42	0.04	3.93
0.43	0.04	3.93
0.44	0.04	3.96
0.45	0.05	3.96
0.46	0.05	4.00
0.47	0.05	4.04
0.48	0.05	4.07
0.49	0.05	4.10
0.50	0.05	4.13
0.51	0.05	4.16
0.52	0.05	4.16
0.53	0.05	4.18
0.54	0.05	4.19
0.55	0.05	4.20
0.56	0.05	4.21
0.57	0.06	4.24
0.58	0.06	4.26
0.59	0.06	4.26
0.60	0.06	4.28
0.61	0.06	4.28
0.62	0.06	4.31
0.63	0.06	4.36
0.64	0.06	4.35
0.65	0.06	4.37
0.66	0.06	4.38
0.67	0.06	4.39
0.68	0.06	4.46
0.69	0.07	4.49
0.70	0.07	4.48
0.71	0.07	4.46
0.72	0.07	4.44
0.73	0.07	4.48
0.74	0.07	4.51
0.75	0.07	4.54
0.76	0.07	4.58
0.77	0.07	4.56
0.78	0.07	4.59
0.79	0.07	4.63
0.80	0.07	4.63
0.81	0.08	4.68
0.82	0.08	4.68
0.83	0.08	4.68
0.84	0.08	4.70
0.85	0.08	4.71
0.86	0.08	4.72
0.87	0.08	4.73
0.88	0.08	4.74
0.89	0.08	4.74
0.90	0.08	4.77
0.91	0.08	4.79
0.92	0.08	4.80
0.93	0.09	4.79
0.94	0.09	4.82
0.95	0.09	4.85
0.96	0.09	4.85
0.97	0.09	4.88
0.98	0.09	4.90
0.99	0.09	4.89
1.00	0.09	4.90
1.01	0.09	4.88
1.02	0.09	4.88
1.03	0.09	4.91
1.04	0.09	4.93
1.05	0.10	4.94
1.06	0.10	4.94
1.07	0.10	4.93
1.08	0.10	4.94
1.09	0.10	4.95
1.10	0.10	4.94
1.11	0.10	4.97
1.12	0.10	4.98
1.13	0.10	4.97
1.14	0.10	4.97
1.15	0.10	4.99
1.16	0.10	5.02
1.17	0.11	5.07
