0.01	0.01	1.38
0.02	0.01	1.45
0.03	0.01	1.47
0.04	0.01	1.48
0.05	0.01	1.48
0.06	0.01	1.45
0.07	0.01	1.47
0.08	0.02	1.46
0.09	0.02	1.46
0.10	0.02	1.49
0.11	0.02	1.52
0.12	0.02	1.51
0.13	0.02	1.51
0.14	0.02	1.54
0.15	0.02	1.51
0.16	0.02	1.52
0.17	0.02	1.56
0.18	0.02	1.55
0.19	0.02	1.55
0.20	0.03	1.54
0.21	0.03	1.55
0.22	0.03	1.58
0.23	0.03	1.60
0.24	0.03	1.62
0.25	0.03	1.63
0.26	0.03	1.62
0.27	0.03	1.61
0.28	0.03	1.62
0.29	0.03	1.62
0.30	0.03	1.63
0.31	0.03	1.63
0.32	0.04	1.61
0.33	0.04	1.61
0.34	0.04	1.62
0.35	0.04	1.62
0.36	0.04	1.60
0.37	0.04	1.64
0.38	0.04	1.65
0.39	0.04	1.63
0.40	0.04	1.63
0.41	0.04	1.63
0.42	0.04	1.65
0.43	0.04	1.71
0.44	0.05	1.78
0.45	0.05	1.88
0.46	0.05	2.02
0.47	0.05	2.11
0.48	0.05	2.17
0.49	0.05	2.23
0.50	0.05	2.25
0.51	0.05	2.28
0.52	0.05	2.35
0.53	0.05	2.48
0.54	0.05	2.60
0.55	0.05	2.66
0.56	0.06	2.67
0.57	0.06	2.67
0.58	0.06	2.68
0.59	0.06	2.75
0.60	0.06	2.80
0.61	0.06	2.79
0.62	0.06	2.79
0.63	0.06	2.82
0.64	0.06	2.85
0.65	0.06	2.85
0.66	0.06	2.84
0.67	0.06	2.84
0.68	0.07	2.83
0.69	0.07	2.85
0.70	0.07	2.85
0.71	0.07	2.86
0.72	0.07	2.87
0.73	0.07	2.88
0.74	0.07	2.89
0.75	0.07	2.88
0.76	0.07	2.88
0.77	0.07	2.89
0.78	0.07	2.90
0.79	0.07	2.90
0.80	0.08	2.90
0.81	0.08	2.88
0.82	0.08	2.89
0.83	0.08	2.88
0.84	0.08	2.86
0.85	0.08	2.88
0.86	0.08	2.91
0.87	0.08	2.94
0.88	0.08	2.92
0.89	0.08	2.92
0.90	0.08	2.94
0.91	0.08	2.92
0.92	0.09	2.92
0.93	0.09	2.94
0.94	0.09	2.95
0.95	0.09	2.94
0.96	0.09	2.92
0.97	0.09	2.93
0.98	0.09	2.95
0.99	0.09	2.95
1.00	0.09	2.93
1.01	0.09	2.96
1.02	0.09	2.98
1.03	0.09	2.96
1.04	0.10	2.94
1.05	0.10	2.94
1.06	0.10	2.96
1.07	0.10	2.95
1.08	0.10	2.97
1.09	0.10	2.95
1.10	0.10	2.92
1.11	0.10	2.95
1.12	0.10	2.94
1.13	0.10	2.96
1.14	0.10	2.96
1.15	0.10	2.96
1.16	0.11	2.94
1.17	0.11	2.94
1.18	0.11	2.97
1.19	0.11	2.96
1.20	0.11	2.94
1.21	0.11	2.95
1.22	0.11	2.96
1.23	0.11	2.95
1.24	0.11	2.93
1.25	0.11	2.94
1.26	0.11	2.97
1.27	0.11	2.96
1.28	0.12	2.96
1.29	0.12	2.99
1.30	0.12	2.98
1.31	0.12	2.94
1.32	0.12	2.95
1.33	0.12	2.96
1.34	0.12	2.95
1.35	0.12	2.92
1.36	0.12	2.93
1.37	0.12	2.95
1.38	0.12	2.94
1.39	0.12	2.92
1.40	0.13	2.92
1.41	0.13	2.96
1.42	0.13	2.99
1.43	0.13	2.98
1.44	0.13	2.94
1.45	0.13	2.94
1.46	0.13	2.96
1.47	0.13	2.95
1.48	0.13	2.92
1.49	0.13	2.92
1.50	0.13	2.94
1.51	0.13	2.92
1.52	0.14	2.91
1.53	0.14	2.91
1.54	0.14	2.94
1.55	0.14	2.96
1.56	0.14	2.95
1.57	0.14	2.91
1.58	0.14	2.92
1.59	0.14	2.95
1.60	0.14	2.95
1.61	0.14	2.93
1.62	0.14	2.93
1.63	0.14	2.94
1.64	0.15	2.93
1.65	0.15	2.94
1.66	0.15	2.93
1.67	0.15	2.94
1.68	0.15	2.94
1.69	0.15	2.92
1.70	0.15	2.92
1.71	0.15	2.93
1.72	0.15	2.94
1.73	0.15	2.93
1.74	0.15	2.94
1.75	0.15	2.93
1.76	0.16	2.94
1.77	0.16	2.95
1.78	0.16	2.94
1.79	0.16	2.96
1.80	0.16	2.95
1.81	0.16	2.94
1.82	0.16	2.93
1.83	0.16	2.94
1.84	0.16	2.94
1.85	0.16	2.92
1.86	0.16	2.94
1.87	0.16	2.94
1.88	0.17	2.91
1.89	0.17	2.92
1.90	0.17	2.93
1.91	0.17	2.93
1.92	0.17	2.93
1.93	0.17	2.94
1.94	0.17	2.95
1.95	0.17	2.95
1.96	0.17	2.94
1.97	0.17	2.92
1.98	0.17	2.91
1.99	0.17	2.93
2.00	0.18	2.94
2.01	0.18	2.93
2.02	0.18	2.92
2.03	0.18	2.93
2.04	0.18	2.93
2.05	0.18	2.93
2.06	0.18	2.95
2.07	0.18	2.97
2.08	0.18	2.93
2.09	0.18	2.93
2.10	0.18	2.93
2.11	0.18	2.90
2.12	0.19	2.91
2.13	0.19	2.91
2.14	0.19	2.94
2.15	0.19	2.94
2.16	0.19	2.91
2.17	0.19	2.91
2.18	0.19	2.93
2.19	0.19	2.93
2.20	0.19	2.93
2.21	0.19	2.94
2.22	0.19	2.93
2.23	0.19	2.90
2.24	0.20	2.91
2.25	0.20	2.92
2.26	0.20	2.94
2.27	0.20	2.93
2.28	0.20	2.92
2.29	0.20	2.93
2.30	0.20	2.94
2.31	0.20	2.95
2.32	0.20	2.96
