0.01	0.01	2.44
0.02	0.01	2.47
0.03	0.01	2.48
0.04	0.01	2.48
0.05	0.01	2.47
0.06	0.01	2.47
0.07	0.01	2.46
0.08	0.02	2.44
0.09	0.02	2.41
0.10	0.02	2.40
0.11	0.02	2.43
0.12	0.02	2.43
0.13	0.02	2.43
0.14	0.02	2.43
0.15	0.02	2.41
0.16	0.02	2.41
0.17	0.02	2.42
0.18	0.02	2.42
0.19	0.02	2.42
0.20	0.03	2.42
0.21	0.03	2.43
0.22	0.03	2.44
0.23	0.03	2.45
0.24	0.03	2.44
0.25	0.03	2.44
0.26	0.03	2.44
0.27	0.03	2.44
0.28	0.03	2.44
0.29	0.03	2.44
0.30	0.03	2.43
0.31	0.03	2.43
0.32	0.04	2.43
0.33	0.04	2.44
0.34	0.04	2.45
0.35	0.04	2.43
0.36	0.04	2.45
0.37	0.04	2.44
0.38	0.04	2.43
0.39	0.04	2.44
0.40	0.04	2.45
0.41	0.04	2.44
0.42	0.04	2.44
0.43	0.04	2.44
0.44	0.05	2.43
0.45	0.05	2.45
0.46	0.05	2.46
0.47	0.05	2.46
0.48	0.05	2.47
0.49	0.05	2.49
0.50	0.05	2.50
0.51	0.05	2.50
0.52	0.05	2.51
0.53	0.05	2.50
0.54	0.05	2.50
0.55	0.05	2.51
0.56	0.06	2.52
0.57	0.06	2.52
0.58	0.06	2.55
0.59	0.06	2.56
0.60	0.06	2.57
0.61	0.06	2.67
0.62	0.06	2.78
0.63	0.06	2.93
0.64	0.06	3.09
0.65	0.06	3.19
0.66	0.06	3.30
0.67	0.06	3.39
0.68	0.07	3.45
0.69	0.07	3.47
0.70	0.07	3.48
0.71	0.07	3.52
0.72	0.07	3.56
0.73	0.07	3.61
0.74	0.07	3.62
0.75	0.07	3.64
0.76	0.07	3.60
0.77	0.07	3.57
0.78	0.07	3.63
0.79	0.07	3.68
0.80	0.08	3.70
0.81	0.08	3.70
0.82	0.08	3.72
0.83	0.08	3.73
0.84	0.08	3.74
0.85	0.08	3.74
0.86	0.08	3.74
0.87	0.08	3.75
0.88	0.08	3.76
0.89	0.08	3.76
0.90	0.08	3.78
0.91	0.08	3.81
0.92	0.09	3.79
0.93	0.09	3.80
0.94	0.09	3.79
0.95	0.09	3.80
0.96	0.09	3.82
0.97	0.09	3.80
0.98	0.09	3.80
0.99	0.09	3.79
1.00	0.09	3.81
1.01	0.09	3.81
1.02	0.09	3.79
1.03	0.09	3.80
1.04	0.10	3.82
1.05	0.10	3.82
1.06	0.10	3.82
1.07	0.10	3.83
1.08	0.10	3.81
1.09	0.10	3.80
1.10	0.10	3.80
1.11	0.10	3.79
1.12	0.10	3.79
1.13	0.10	3.81
1.14	0.10	3.80
1.15	0.10	3.80
1.16	0.11	3.79
1.17	0.11	3.79
1.18	0.11	3.81
1.19	0.11	3.80
1.20	0.11	3.82
1.21	0.11	3.82
1.22	0.11	3.81
1.23	0.11	3.80
1.24	0.11	3.79
1.25	0.11	3.79
1.26	0.11	3.80
1.27	0.11	3.77
1.28	0.12	3.76
1.29	0.12	3.77
1.30	0.12	3.77
1.31	0.12	3.76
1.32	0.12	3.78
1.33	0.12	3.80
1.34	0.12	3.79
1.35	0.12	3.79
1.36	0.12	3.80
1.37	0.12	3.80
1.38	0.12	3.79
1.39	0.12	3.79
1.40	0.13	3.78
1.41	0.13	3.79
1.42	0.13	3.82
1.43	0.13	3.81
1.44	0.13	3.81
1.45	0.13	3.78
1.46	0.13	3.76
1.47	0.13	3.78
1.48	0.13	3.79
1.49	0.13	3.78
1.50	0.13	3.78
1.51	0.13	3.80
1.52	0.14	3.79
1.53	0.14	3.79
1.54	0.14	3.79
1.55	0.14	3.79
1.56	0.14	3.80
1.57	0.14	3.77
1.58	0.14	3.76
1.59	0.14	3.77
1.60	0.14	3.78
1.61	0.14	3.81
1.62	0.14	3.79
1.63	0.14	3.77
1.64	0.15	3.79
1.65	0.15	3.79
1.66	0.15	3.80
1.67	0.15	3.82
1.68	0.15	3.79
