0.01	0.01	0.86
0.02	0.01	0.92
0.03	0.01	0.97
0.04	0.01	1.03
0.05	0.01	1.08
0.06	0.01	1.08
0.07	0.01	1.04
0.08	0.01	1.04
0.09	0.02	1.04
0.10	0.02	1.06
0.11	0.02	1.15
0.12	0.02	1.20
0.13	0.02	1.24
0.14	0.02	1.27
0.15	0.02	1.28
0.16	0.02	1.31
0.17	0.02	1.36
0.18	0.02	1.37
0.19	0.02	1.36
0.20	0.02	1.35
0.21	0.03	1.34
0.22	0.03	1.36
0.23	0.03	1.41
0.24	0.03	1.46
0.25	0.03	1.48
0.26	0.03	1.49
0.27	0.03	1.54
0.28	0.03	1.59
0.29	0.03	1.58
0.30	0.03	1.64
0.31	0.03	1.68
0.32	0.03	1.68
0.33	0.04	1.71
0.34	0.04	1.73
0.35	0.04	1.77
0.36	0.04	1.77
0.37	0.04	1.79
0.38	0.04	1.84
0.39	0.04	1.85
0.40	0.04	1.84
0.41	0.04	1.82
0.42	0.04	1.84
0.43	0.04	1.88
0.44	0.04	1.90
0.45	0.05	1.90
0.46	0.05	1.90
0.47	0.05	1.92
0.48	0.05	1.94
0.49	0.05	1.97
0.50	0.05	2.00
0.51	0.05	2.01
0.52	0.05	1.99
0.53	0.05	2.00
0.54	0.05	2.04
0.55	0.05	2.09
0.56	0.05	2.10
0.57	0.06	2.12
0.58	0.06	2.16
0.59	0.06	2.21
0.60	0.06	2.22
0.61	0.06	2.20
0.62	0.06	2.25
0.63	0.06	2.31
0.64	0.06	2.32
0.65	0.06	2.35
0.66	0.06	2.40
0.67	0.06	2.46
0.68	0.06	2.52
0.69	0.07	2.56
0.70	0.07	2.58
0.71	0.07	2.59
0.72	0.07	2.58
0.73	0.07	2.61
0.74	0.07	2.68
0.75	0.07	2.75
0.76	0.07	2.82
0.77	0.07	2.90
0.78	0.07	2.99
0.79	0.07	3.04
0.80	0.07	3.10
0.81	0.08	3.17
0.82	0.08	3.19
0.83	0.08	3.23
0.84	0.08	3.29
0.85	0.08	3.35
0.86	0.08	3.41
0.87	0.08	3.46
0.88	0.08	3.52
0.89	0.08	3.55
0.90	0.08	3.60
0.91	0.08	3.69
0.92	0.08	3.73
0.93	0.09	3.77
0.94	0.09	3.81
0.95	0.09	3.84
0.96	0.09	3.86
0.97	0.09	3.89
0.98	0.09	3.92
0.99	0.09	3.94
1.00	0.09	4.00
1.01	0.09	4.08
1.02	0.09	4.16
1.03	0.09	4.24
1.04	0.09	4.31
1.05	0.10	4.35
1.06	0.10	4.36
1.07	0.10	4.36
1.08	0.10	4.39
1.09	0.10	4.39
1.10	0.10	4.34
1.11	0.10	4.27
1.12	0.10	4.28
1.13	0.10	4.37
1.14	0.10	4.52
1.15	0.10	4.63
1.16	0.10	4.71
1.17	0.11	4.78
1.18	0.11	4.84
1.19	0.11	4.84
1.20	0.11	4.81
1.21	0.11	4.77
1.22	0.11	4.74
1.23	0.11	4.77
1.24	0.11	4.81
1.25	0.11	4.90
1.26	0.11	5.01
1.27	0.11	5.11
1.28	0.11	5.21
1.29	0.12	5.27
1.30	0.12	5.34
1.31	0.12	5.42
1.32	0.12	5.50
1.33	0.12	5.58
1.34	0.12	5.67
1.35	0.12	5.74
1.36	0.12	5.83
1.37	0.12	5.91
1.38	0.12	6.01
1.39	0.12	6.10
1.40	0.12	6.16
1.41	0.13	6.24
1.42	0.13	6.31
1.43	0.13	6.38
1.44	0.13	6.43
1.45	0.13	6.44
1.46	0.13	6.47
1.47	0.13	6.49
1.48	0.13	6.55
1.49	0.13	6.63
1.50	0.13	6.69
1.51	0.13	6.75
1.52	0.13	6.82
1.53	0.14	6.87
1.54	0.14	6.93
1.55	0.14	7.00
1.56	0.14	7.06
1.57	0.14	7.10
1.58	0.14	7.14
1.59	0.14	7.18
1.60	0.14	7.23
1.61	0.14	7.25
1.62	0.14	7.27
1.63	0.14	7.34
1.64	0.14	7.44
1.65	0.15	7.50
1.66	0.15	7.53
1.67	0.15	7.59
1.68	0.15	7.63
1.69	0.15	7.66
1.70	0.15	7.70
1.71	0.15	7.76
1.72	0.15	7.80
1.73	0.15	7.83
1.74	0.15	7.86
1.75	0.15	7.90
1.76	0.15	7.99
1.77	0.16	8.04
1.78	0.16	8.07
1.79	0.16	8.14
1.80	0.16	8.22
1.81	0.16	8.29
1.82	0.16	8.35
1.83	0.16	8.38
1.84	0.16	8.40
1.85	0.16	8.43
1.86	0.16	8.51
1.87	0.16	8.56
1.88	0.16	8.63
1.89	0.17	8.71
1.90	0.17	8.77
1.91	0.17	8.84
1.92	0.17	8.91
1.93	0.17	8.99
1.94	0.17	9.07
1.95	0.17	9.12
1.96	0.17	9.15
1.97	0.17	9.17
1.98	0.17	9.23
1.99	0.17	9.26
2.00	0.17	9.30
2.01	0.18	9.36
2.02	0.18	9.43
2.03	0.18	9.51
2.04	0.18	9.57
2.05	0.18	9.68
2.06	0.18	9.74
2.07	0.18	9.80
2.08	0.18	9.85
2.09	0.18	9.89
2.10	0.18	10.03
2.11	0.18	10.12
2.12	0.18	10.21
2.13	0.19	10.37
2.14	0.19	10.50
2.15	0.19	10.62
2.16	0.19	10.74
2.17	0.19	10.82
2.18	0.19	10.92
2.19	0.19	11.02
2.20	0.19	11.09
2.21	0.19	11.12
2.22	0.19	11.11
2.23	0.19	11.00
2.24	0.19	10.80
